"AssemblyName","AssemblyVersion","ReferencingAssembly","ReferencingAssemblyVersion","Directory"
"Microsoft.Azure.PowerShell.Clients.ResourceManager","1.0.0.0","Microsoft.Azure.PowerShell.Clients.Graph.Rbac","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.SignalR"
"Microsoft.Azure.PowerShell.Clients.ResourceManager","1.0.0.0","Microsoft.Azure.PowerShell.Cmdlets.SignalR","1.0.2.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.SignalR"
"Microsoft.Azure.PowerShell.Common","1.0.0.0","Microsoft.Azure.PowerShell.Clients.Graph.Rbac","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.SignalR"
"Microsoft.Azure.PowerShell.Common","1.0.0.0","Microsoft.Azure.PowerShell.Clients.Network","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.SignalR"
"Microsoft.Azure.PowerShell.Common","1.0.0.0","Microsoft.Azure.PowerShell.Clients.ResourceManager","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.SignalR"
"Microsoft.Azure.PowerShell.Common","1.0.0.0","Microsoft.Azure.PowerShell.Cmdlets.SignalR","1.0.2.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.SignalR"
"Microsoft.Azure.PowerShell.Strategies","1.0.0.0","Microsoft.Azure.PowerShell.Cmdlets.SignalR","1.0.2.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.SignalR"
"Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","Microsoft.Azure.Management.SignalR","0.11.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.SignalR"
"Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","Microsoft.Azure.PowerShell.Clients.Aks","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.SignalR"
"Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","Microsoft.Azure.PowerShell.Clients.Authorization","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.SignalR"
"Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","Microsoft.Azure.PowerShell.Clients.Compute","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.SignalR"
"Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","Microsoft.Azure.PowerShell.Clients.Graph.Rbac","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.SignalR"
"Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","Microsoft.Azure.PowerShell.Clients.KeyVault","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.SignalR"
"Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","Microsoft.Azure.PowerShell.Clients.Network","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.SignalR"
"Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","Microsoft.Azure.PowerShell.Clients.ResourceManager","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.SignalR"
"Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","Microsoft.Azure.PowerShell.Clients.Storage.Management","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.SignalR"
"Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","Microsoft.Azure.PowerShell.Clients.Websites","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.SignalR"
"Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","Microsoft.Azure.PowerShell.Cmdlets.SignalR","1.0.2.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.SignalR"
"Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","Microsoft.Azure.PowerShell.Strategies","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.SignalR"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.Management.SignalR","0.11.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.SignalR"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.PowerShell.Authentication.Abstractions","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.SignalR"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.PowerShell.Clients.Aks","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.SignalR"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.PowerShell.Clients.Authorization","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.SignalR"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.PowerShell.Clients.Compute","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.SignalR"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.PowerShell.Clients.Graph.Rbac","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.SignalR"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.PowerShell.Clients.KeyVault","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.SignalR"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.PowerShell.Clients.Network","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.SignalR"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.PowerShell.Clients.ResourceManager","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.SignalR"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.PowerShell.Clients.Storage.Management","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.SignalR"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.PowerShell.Clients.Websites","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.SignalR"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.PowerShell.Cmdlets.SignalR","1.0.2.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.SignalR"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.PowerShell.Strategies","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.SignalR"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.SignalR"
"Hyak.Common","1.0.0.0","Microsoft.Azure.Common","2.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Sql"
"Hyak.Common","1.0.0.0","Microsoft.Azure.PowerShell.Authentication.Abstractions","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Sql"
"Hyak.Common","1.0.0.0","Microsoft.Azure.PowerShell.Cmdlets.Sql","1.8.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Sql"
"Hyak.Common","1.0.0.0","Microsoft.Azure.PowerShell.Cmdlets.Sql.LegacySdk","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Sql"
"Hyak.Common","1.0.0.0","Microsoft.Azure.PowerShell.Common","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Sql"
"Microsoft.Azure.Common","2.0.0.0","Microsoft.Azure.PowerShell.Authentication.Abstractions","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Sql"
"Microsoft.Azure.Common","2.0.0.0","Microsoft.Azure.PowerShell.Cmdlets.Sql","1.8.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Sql"
"Microsoft.Azure.Common","2.0.0.0","Microsoft.Azure.PowerShell.Cmdlets.Sql.LegacySdk","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Sql"
"Microsoft.Azure.Management.Monitor","0.21.0.0","Microsoft.Azure.PowerShell.Cmdlets.Sql","1.8.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Sql"
"Microsoft.Azure.Management.Sql","1.0.0.0","Microsoft.Azure.PowerShell.Cmdlets.Sql","1.8.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Sql"
"Microsoft.Azure.PowerShell.Authentication.Abstractions","1.0.0.0","Microsoft.Azure.PowerShell.Clients.Graph.Rbac","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Sql"
"Microsoft.Azure.PowerShell.Authentication.Abstractions","1.0.0.0","Microsoft.Azure.PowerShell.Clients.Network","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Sql"
"Microsoft.Azure.PowerShell.Authentication.Abstractions","1.0.0.0","Microsoft.Azure.PowerShell.Clients.ResourceManager","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Sql"
"Microsoft.Azure.PowerShell.Authentication.Abstractions","1.0.0.0","Microsoft.Azure.PowerShell.Cmdlets.Sql","1.8.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Sql"
"Microsoft.Azure.PowerShell.Authentication.Abstractions","1.0.0.0","Microsoft.Azure.PowerShell.Common","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Sql"
"Microsoft.Azure.PowerShell.Authentication.Abstractions","1.0.0.0","Microsoft.Azure.PowerShell.Storage","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Sql"
"Microsoft.Azure.PowerShell.Clients.Graph.Rbac","1.0.0.0","Microsoft.Azure.PowerShell.Cmdlets.Sql","1.8.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Sql"
"Microsoft.Azure.PowerShell.Clients.ResourceManager","1.0.0.0","Microsoft.Azure.PowerShell.Clients.Graph.Rbac","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Sql"
"Microsoft.Azure.PowerShell.Clients.ResourceManager","1.0.0.0","Microsoft.Azure.PowerShell.Cmdlets.Sql","1.8.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Sql"
"Microsoft.Azure.PowerShell.Clients.Storage.Management","1.0.0.0","Microsoft.Azure.PowerShell.Cmdlets.Sql","1.8.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Sql"
"Microsoft.Azure.PowerShell.Cmdlets.Sql.LegacySdk","1.0.0.0","Microsoft.Azure.PowerShell.Cmdlets.Sql","1.8.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Sql"
"Microsoft.Azure.PowerShell.Common","1.0.0.0","Microsoft.Azure.PowerShell.Clients.Graph.Rbac","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Sql"
"Microsoft.Azure.PowerShell.Common","1.0.0.0","Microsoft.Azure.PowerShell.Clients.Network","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Sql"
"Microsoft.Azure.PowerShell.Common","1.0.0.0","Microsoft.Azure.PowerShell.Clients.ResourceManager","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Sql"
"Microsoft.Azure.PowerShell.Common","1.0.0.0","Microsoft.Azure.PowerShell.Cmdlets.Sql","1.8.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Sql"
"Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","Microsoft.Azure.Management.Monitor","0.21.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Sql"
"Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","Microsoft.Azure.Management.Sql","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Sql"
"Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","Microsoft.Azure.PowerShell.Clients.Aks","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Sql"
"Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","Microsoft.Azure.PowerShell.Clients.Authorization","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Sql"
"Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","Microsoft.Azure.PowerShell.Clients.Compute","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Sql"
"Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","Microsoft.Azure.PowerShell.Clients.Graph.Rbac","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Sql"
"Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","Microsoft.Azure.PowerShell.Clients.KeyVault","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Sql"
"Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","Microsoft.Azure.PowerShell.Clients.Network","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Sql"
"Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","Microsoft.Azure.PowerShell.Clients.ResourceManager","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Sql"
"Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","Microsoft.Azure.PowerShell.Clients.Storage.Management","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Sql"
"Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","Microsoft.Azure.PowerShell.Clients.Websites","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Sql"
"Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","Microsoft.Azure.PowerShell.Cmdlets.Sql","1.8.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Sql"
"Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","Microsoft.Azure.PowerShell.Strategies","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Sql"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.Management.Monitor","0.21.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Sql"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.Management.Sql","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Sql"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.PowerShell.Authentication.Abstractions","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Sql"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.PowerShell.Clients.Aks","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Sql"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.PowerShell.Clients.Authorization","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Sql"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.PowerShell.Clients.Compute","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Sql"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.PowerShell.Clients.Graph.Rbac","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Sql"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.PowerShell.Clients.KeyVault","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Sql"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.PowerShell.Clients.Network","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Sql"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.PowerShell.Clients.ResourceManager","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Sql"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.PowerShell.Clients.Storage.Management","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Sql"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.PowerShell.Clients.Websites","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Sql"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.PowerShell.Cmdlets.Sql","1.8.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Sql"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.PowerShell.Strategies","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Sql"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Sql"
"Hyak.Common","1.0.0.0","Microsoft.Azure.Common","2.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Storage"
"Hyak.Common","1.0.0.0","Microsoft.Azure.PowerShell.Authentication.Abstractions","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Storage"
"Hyak.Common","1.0.0.0","Microsoft.Azure.PowerShell.Common","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Storage"
"Microsoft.Azure.Common","2.0.0.0","Microsoft.Azure.PowerShell.Authentication.Abstractions","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Storage"
"Microsoft.Azure.Cosmos.Table","0.10.1.0","Microsoft.Azure.PowerShell.Cmdlets.Storage","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Storage"
"Microsoft.Azure.DocumentDB.Core","2.1.3.0","Microsoft.Azure.Cosmos.Table","0.10.1.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Storage"
"Microsoft.Azure.Management.Storage","10.0.0.0","Microsoft.Azure.PowerShell.Cmdlets.Storage.Management","1.2.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Storage"
"Microsoft.Azure.PowerShell.Authentication.Abstractions","1.0.0.0","Microsoft.Azure.PowerShell.Clients.Graph.Rbac","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Storage"
"Microsoft.Azure.PowerShell.Authentication.Abstractions","1.0.0.0","Microsoft.Azure.PowerShell.Clients.Network","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Storage"
"Microsoft.Azure.PowerShell.Authentication.Abstractions","1.0.0.0","Microsoft.Azure.PowerShell.Clients.ResourceManager","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Storage"
"Microsoft.Azure.PowerShell.Authentication.Abstractions","1.0.0.0","Microsoft.Azure.PowerShell.Cmdlets.Storage","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Storage"
"Microsoft.Azure.PowerShell.Authentication.Abstractions","1.0.0.0","Microsoft.Azure.PowerShell.Cmdlets.Storage.Management","1.2.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Storage"
"Microsoft.Azure.PowerShell.Authentication.Abstractions","1.0.0.0","Microsoft.Azure.PowerShell.Common","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Storage"
"Microsoft.Azure.PowerShell.Authentication.Abstractions","1.0.0.0","Microsoft.Azure.PowerShell.Storage","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Storage"
"Microsoft.Azure.PowerShell.Clients.ResourceManager","1.0.0.0","Microsoft.Azure.PowerShell.Clients.Graph.Rbac","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Storage"
"Microsoft.Azure.PowerShell.Clients.ResourceManager","1.0.0.0","Microsoft.Azure.PowerShell.Cmdlets.Storage.Management","1.2.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Storage"
"Microsoft.Azure.PowerShell.Common","1.0.0.0","Microsoft.Azure.PowerShell.Clients.Graph.Rbac","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Storage"
"Microsoft.Azure.PowerShell.Common","1.0.0.0","Microsoft.Azure.PowerShell.Clients.Network","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Storage"
"Microsoft.Azure.PowerShell.Common","1.0.0.0","Microsoft.Azure.PowerShell.Clients.ResourceManager","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Storage"
"Microsoft.Azure.PowerShell.Common","1.0.0.0","Microsoft.Azure.PowerShell.Cmdlets.Storage","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Storage"
"Microsoft.Azure.PowerShell.Common","1.0.0.0","Microsoft.Azure.PowerShell.Cmdlets.Storage.Management","1.2.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Storage"
"Microsoft.Azure.PowerShell.Storage","1.0.0.0","Microsoft.Azure.PowerShell.Cmdlets.Storage","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Storage"
"Microsoft.Azure.PowerShell.Storage","1.0.0.0","Microsoft.Azure.PowerShell.Cmdlets.Storage.Management","1.2.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Storage"
"Microsoft.Azure.Storage.Blob","9.4.2.0","Microsoft.Azure.PowerShell.Cmdlets.Storage","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Storage"
"Microsoft.Azure.Storage.Blob","9.4.2.0","Microsoft.WindowsAzure.Storage.DataMovement.PowerShell","0.10.1.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Storage"
"Microsoft.Azure.Storage.Common","9.4.2.0","Microsoft.Azure.PowerShell.Cmdlets.Storage","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Storage"
"Microsoft.Azure.Storage.Common","9.4.2.0","Microsoft.Azure.PowerShell.Cmdlets.Storage.Management","1.2.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Storage"
"Microsoft.Azure.Storage.Common","9.4.2.0","Microsoft.Azure.Storage.Blob","9.4.2.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Storage"
"Microsoft.Azure.Storage.Common","9.4.2.0","Microsoft.Azure.Storage.File","9.4.2.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Storage"
"Microsoft.Azure.Storage.Common","9.4.2.0","Microsoft.Azure.Storage.Queue","9.4.2.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Storage"
"Microsoft.Azure.Storage.Common","9.4.2.0","Microsoft.WindowsAzure.Storage.DataMovement.PowerShell","0.10.1.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Storage"
"Microsoft.Azure.Storage.File","9.4.2.0","Microsoft.Azure.PowerShell.Cmdlets.Storage","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Storage"
"Microsoft.Azure.Storage.File","9.4.2.0","Microsoft.WindowsAzure.Storage.DataMovement.PowerShell","0.10.1.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Storage"
"Microsoft.Azure.Storage.Queue","9.4.2.0","Microsoft.Azure.PowerShell.Cmdlets.Storage","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Storage"
"Microsoft.OData.Core","7.5.0.20627","Microsoft.Azure.Cosmos.Table","0.10.1.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Storage"
"Microsoft.OData.Edm","7.5.0.20627","Microsoft.OData.Core","7.5.0.20627","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Storage"
"Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","Microsoft.Azure.Management.Storage","10.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Storage"
"Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","Microsoft.Azure.PowerShell.Clients.Aks","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Storage"
"Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","Microsoft.Azure.PowerShell.Clients.Authorization","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Storage"
"Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","Microsoft.Azure.PowerShell.Clients.Compute","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Storage"
"Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","Microsoft.Azure.PowerShell.Clients.Graph.Rbac","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Storage"
"Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","Microsoft.Azure.PowerShell.Clients.KeyVault","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Storage"
"Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","Microsoft.Azure.PowerShell.Clients.Network","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Storage"
"Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","Microsoft.Azure.PowerShell.Clients.ResourceManager","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Storage"
"Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","Microsoft.Azure.PowerShell.Clients.Storage.Management","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Storage"
"Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","Microsoft.Azure.PowerShell.Clients.Websites","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Storage"
"Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","Microsoft.Azure.PowerShell.Strategies","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Storage"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.Management.Storage","10.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Storage"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.PowerShell.Authentication.Abstractions","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Storage"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.PowerShell.Clients.Aks","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Storage"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.PowerShell.Clients.Authorization","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Storage"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.PowerShell.Clients.Compute","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Storage"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.PowerShell.Clients.Graph.Rbac","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Storage"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.PowerShell.Clients.KeyVault","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Storage"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.PowerShell.Clients.Network","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Storage"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.PowerShell.Clients.ResourceManager","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Storage"
